,title,view_count,favorability,likes,dislikes,video_id
657631,伝説のイケメン、登場【犬八先生】,594865,0.994453730436104,52502,146,Z1VMuUVrBrE
455567,Jesy Nelson Officially CUTS ALL TIES With Little Mix!,99759,0.9285387081997252,2105,78,eU4DSMmTFHY
938964,КРУТОЙ ВОЕННЫЙ ФИЛЬМ! НА РЕАЛЬНЫХ СОБЫТИЯХ! РАБОТА ДИВЕРСАНТОВ! Диверсанты РУССКИЕ ВОЕННЫЕ ФИЛЬМЫ,601961,0.6834030683403068,2414,454,Y5cxrApgcRQ
513897,Doug Unplugs — Official Trailer l Apple TV+,921004,0.31368723688263683,6397,3342,jADZNy01diI
909088,"Зоя Яровицына и Ирина Мягкова: булимия, слабые мужики, алкоголизм // А поговорить?...",1282525,0.888023245255607,51982,3083,nweCcLcEDuI
670672,歌舞伎町キャバ嬢の天使かれんさん密着2days,501466,0.9667782026768642,8229,139,WdtJVp655lI
380904,1 an que je vous cache ça ..,251080,0.9876703252383833,34499,214,VolupXHJjHg
301598,[MV] A.C.E(에이스) _ Higher,582435,0.9951688544293357,84661,205,kpP4vMnrQHQ
368833,Les Préjugés que les Influenceurs ont sur moi ! *ça fait mal*,526246,0.918535738842867,29297,1244,ZuA75hkNlhg
179544,I GOT MY CRUSH HIS DREAM CAR FOR VALENTINES DAY!!!,1494803,0.9767012592805283,96380,1136,YV-iGIqd2Fc
899110,"Ախթամար, Սերիա 34 / Akhtamar",221678,0.7998331943286072,2158,240,-RG5jmhXfyM
200328,I can’t believe this happened 😂 #shorts,1105574,,0,0,_WhEoEKKqqk
328162,Midwest Siri #Shorts,3560130,0.98389772039256,352246,2859,67LT03TqsiE
292806,Wie 3 Minecraft-Betrüger das Internet lahmgelegt haben,482296,0.988893500128456,50320,281,uletKRPMnuo
361658,LES CAHIERS D'ESTHER SAISON 2 - Épisode 34 : Le test partie 3,46668,0.9790880046471101,3407,36,-LcGkKUxKug
593681,【悲報】猫カフェでの浮気がバレて激怒されました。,697085,,0,0,RCn7olP-bUg
697582,두 살부터 트럼펫 연주한 신동 등장에 헨리 자동 물개박수!! [같이헨리 12탄],377668,0.9881105398457584,18561,111,QQQ2q8PfQ7A
5192,OMG WEEZY & KSI! | KSI x Lil Wayne - Lose [Official Music Video] REACTION,215723,0.9755861555638258,13271,164,7h1OFCrsPZA
324392,UNSERE NEUE WOHNUNG |  Sara & Dolunay,64047,0.9540229885057471,3400,80,F_40CueG0G4
234156,ROYAL LIVE: Royal Family Attend Remembrance Sunday Service,301636,0.9297402792373517,6427,234,ydmy6yZQfHk
901358,Ему 16 и он просто копия отца! Каким стал внебрачный сын Михаила Евдокимова от темнокожей красавицы.,192737,0.9331366764995084,3932,136,0jwtUnjEs2w
601035,バイきんぐ・・・「葬式」／『バイきんぐ単独ライブ「クィーン」』より,259270,0.936435124508519,2955,97,GyxPB8cDUQw
21177,"Surprise, surprise!",203681,0.9636903779501568,5949,110,Z1xAFSwNe1Y
626918,【新しい事務所にお引っ越し！】五反田の賃料50万円オフィスをルームツアー！！,168185,0.9430458109781263,2354,69,lndGFI7fJVw
941460,BTS (방탄소년단) 'Butter' Official MV (Hotter Remix),31238931,0.9889547543470186,4731068,26273,YLXfyHsfFz0
7386,E3 2021 Official Trailer 1,167897,0.9511450381679389,4473,112,Bb-PokkE69I
1028092,Making 12240 Cakes to Kill a Minecraft Player,418517,0.9705855147534919,21304,318,h_GalaQ1q4I
853685,BROMA DE LA MASCARA A MI NOVIA SALE MAL 🤣🤣 #short,2839822,0.9150501139632332,192407,8535,TWUUXITrwRo
943717,Деконструкция. Клим Жуков о фильме «Хозяин морей: На краю Земли» (2003),94729,0.9755377477857444,9368,116,B4NAr7R_uEA
828039,Lasso - Tenemos que Hablar,431172,0.9905779187462102,42676,202,on6RhwmJbfY
35830,VP Fly Debate Cold Open - SNL,15404158,0.7285416921758295,225872,35472,xI_lxFv203I
197732,I Made The Legend of Zelda but it's 3D,227627,0.9897747243968685,18681,96,Kp6LP-G-DGs
98612,Super herói 8 - bem humorado,690671,0.9606559718189175,82375,1653,q4IcqSc6kHQ
371993,90 JOURS de DOUCHE FROIDE - Quels sont les bienfaits ?,44362,0.9732946298984034,3399,46,2-J48XbWo_8
397935,LOSC LILLE - PARIS SAINT-GERMAIN (1-0) - Résumé - Trophée des Champions 2021,284684,0.9048026222032207,6683,334,vEcaQoadBm8
945143,Гречка под Шубкой | Очень Сочная и Рассыпчатая,69562,0.9646910466582598,5453,98,bmiWx3M8p6M
595474,【アニメ】ゴウキ、生き返る！,440594,0.9436467569878921,21591,626,u5TLHNVuu6Q
418391,🎄JE N'AI JAMAIS VU ÇA DE MA VIE !! ❄️~ #02,56197,0.9804201509280033,4855,48,5J983-yuai4
506827,Lazio 1-1 Juventus | Juve concede a 95th minute equaliser to draw with Lazio! | Serie A TIM,2917358,0.9518711684509105,42664,1052,T1tKOhbYLbs
525913,Dhanyawad - Diler Kharkiya | Renuka Panwar | Angel Rai | New Haryanvi Songs 2021 | Haryanvi Song,4326579,0.8362650981262602,49637,4426,AvnkW7U1MqM
499586,Dental Care Prank  | Prankster Rahul Tamil Prank video | PSR 2020 India,1239009,0.9509608136167061,73759,1854,U4c1N8Qx3X0
785556,윗유 크리에이터 따라해보기 4탄,724406,1.0,25177,0,0H0BVAFBYaY
73123,Mano Walter & Raí Saia Rodada - Me Diz Como É Que Faz (Clipe Oficial),803722,0.979406226210986,24702,257,5V8qtat9Vqs
758330,공사현장에서 인부를 도발한 다방아가씨의 최후 | 컬투쇼 레전드 사연 영상툰,1241972,0.9475966069745523,10332,278,4P9saHOQidA
644379,【ご報告】去年購入したあのドゥカティは....【レストアは？】,145450,0.9393732970027248,2847,89,rhGchgc5i58
638335,仮面ライダー鎧武／ガイム　第46話[公式],609912,0.9595959595959596,7178,148,XWU8cvM_VEA
704318,[실험카메라] 여친한테 회사 뒤통수 치고 나가서 커플 유튜브 하자고 했을때 반응은?ㅋㅋㅋㅋㅋㅋ,603354,0.9370549994840573,9386,305,o2kIjq4BwJo
392403,Djadja & Dinaz - Manège [Clip Officiel],1184244,0.9758891893565634,47859,584,QUrojMQPWQc
368286,Kalash Criminel - La main (Clip officiel),690925,0.9749333333333333,40733,517,XEHf_NoToJw
30592,Abschied vom Bauernhof  | ViktoriaSarina,343860,0.9588829029661279,15817,332,o8wRFjJLfss
179061,Matt Jones's World First Tricks - The Final Edit | DESIGN & CONQUER in partnership with Ford,127164,0.9889130865175213,10046,56,W81ASQkjM7s
1018392,Madden 22 | Official Reveal Trailer | Gameday Happens Here,607649,-0.25470776047435983,11438,19256,htZxwfGARGk
686060,怖すぎる地震！リアル鬼ごっこサバイバル11【マインクラフト】,845867,1.0,24047,0,aPwfjjaVCik
193545,Moneybagg Yo - GO! (with Big 30) (Official Music Video),1668217,0.9578507610853739,47333,1019,NYWDgu5sc6A
500409,Bigg Boss Telugu 4- Swati Exit Interview,184935,0.8439024390243902,3780,320,0CSwgg1jeoc
982237,Теория: Все ИГРУШКИ 2-ой Главы РАСКРЫТЫ!! Сюжет POPPY PLAYTIME CHAPTER 2!! (Поппи Плейтайм 2 Глава),38726,1.0,4242,0,BSGFb8jrMLY
256573,OnePlus 8T Launch Event,1719122,0.847367808059632,31723,2621,WmYoNo6tmho
80994,Rogerio Ceni no Dividida com Mauro Cezar: Flamengo é clube em que eu imaginei um dia trabalhar,210486,0.9613173733684993,14501,286,cyN9xcQD6cw
563621,Committed Sothanaigal | Love Torture,707375,0.9584143293529576,56418,1198,mxmuIMl3aDk
126468,ALIMENTANDO meus AXOLOTES pela PRIMEIRA VEZ *animal de estimação axolotl*,277054,0.9749838655152279,32132,407,uecZl8gQBHM
301910,Aitch - Learning Curve,1067958,0.9739073550648614,79962,1057,MpuIKVn5rsU
358311,FLOP FILMS 2020,85257,0.88284394097481,6316,393,sc4uN9NNxGE
139757,As Pinturas São Portais Customizados!,253882,1.0,30372,0,wAt2-Elkgn0
343448,"En immersion avec Sifax au restau Les Affranchis : La Mentale, famille, trahison, Fianso, Soolking",76333,0.9305473808122425,1640,59,0U-7c4DeFJ4
809809,5 Próximos Estrenos de Películas Animadas 2021,1248744,0.9481599945556936,114507,3047,wYzRoaRUl1M
537118,FACT CHECK: Will there be lockdown from May 3?,470446,0.8592457420924574,15283,1157,Eu6zI4uAn6A
867479,Coreana queriendo ser latina/Cómo va mi proyecto de ser latina😎,5130645,0.9622161099143346,292848,5639,keYd5OedwSg
446908,This is not how he expected to start the year..,213709,0.9591240875912409,8052,168,UDH1gkHjMMM
422668,Clashé sur la 1ère Chaîne de Suisse - Ma Réponse.,225270,1.0,12882,0,AnOLx2rjhYg
459077,Debunking viral TIK TOK videos | How To Cook That Ann Reardon,1707409,0.9821162093884026,84344,761,eYwnU1DuJOo
216307,Tiësto & Karol G - Don't Be Shy (Official Music Video),10154414,0.9084653670084568,267647,12837,taSubkjZUA4
70534,PORQUE EU NUNCA MAIS INVISTO EM IMÓVEIS,103782,0.9735672233569627,16426,220,k3-d12Fgjog
37594,CORTEI A MINHA FRANJA REAL PRA ME TRANSFORMAR EM BONEQUINHA DE LUXO!,1101694,0.9702386964279702,87783,1326,9P-njtrfCfo
748822,떠나자! 트로피컬 소다 제도로🐬 6월 22일 업데이트 안내,202447,0.9718402095612312,6022,86,YiCB3rqRmWA
570456,Jean(Full Video)Gippy Grewal |Neeru Bajwa|Jatinder Shah | Afsana Khan|Happy Raikoti |PaaniChMadhaani,7100829,0.9511214125025564,114484,2868,q5HUNJtB3G8
456590,"Shooting Practice, Slick Passing & Goalkeeper Training Ahead Of U21 EURO Finals | England U21",194667,0.9868421052631579,5285,35,C8CHeaPgGAY
132069,O PÁSSARO que BEBE ÁGUA para SEMPRE,395960,0.9862050432212119,44346,308,213122J-omY
914781,Можно ваш телефончик? Соболев чуть не УДАРИЛ участника.  [15 выпуск],593249,0.7288840658346898,19118,2998,A01tLdOFudM
835822,LA HISTORIA DE NUESTRO PARTO,1507340,0.9537388098999473,74203,1757,CDDzP-tW6XQ
776982,[영광극장 1부] ※임영웅 맞음※ 근데 아님! 신입생 영광씨의 수난 (ENG),999563,0.976452290649131,72435,863,VSugleJGSFY
817134,ABRIENDO SUS REGALOS DE CUMPLEAÑOS 🎁 😯 Kimberly Loaiza,7970344,0.9690008785482747,519958,8186,NXRbjD2tS-c
258056,[MV] 마마무 (MAMAMOO) - 딩가딩가 (Dingga),11128399,0.9759120327239748,1281047,15617,dfl9KIX1WpU
882520,"Vicente Fernández, el ÚLTIMO ADIÓS | Mara Patricia Castañeda",1088651,1.0,18611,0,_5XTb81ENSg
695105,MAX - Blueberry Eyes (feat. SUGA of BTS) [Official Music Video],9891903,0.9783050736058299,1444774,15844,TzFRVk2ektI
727965,[카러플퀸] EP03 - 드리프트 매니아 지수의 운명은? JISOO the Drift Mania challenges an expert!,281289,0.9958361268922686,28280,59,yUFjt29Q0mU
664779,飯塚被告に裁判長「反省の念有してるとはいえない」(2021年9月2日),1547435,0.9294964864393983,16612,607,ATYUnoj-H90
102285,CHÁ DE BEBÊ DA EMY | Blog das irmãs,430076,0.9824161510908499,42616,378,yk2rczBM8pA
871978,LA MÁS DRAGA 4 - Capítulo 06 LA MÁS FAMOSA”,572208,0.17758557842065148,17768,12409,XDfYbmtISGo
235146,Flying as an Amputee ✈️  #Shorts,2534779,0.9855691173380704,207901,1511,S5nrtZ5Nuos
1230,   BMW M3.  !,529050,0.8899562665869248,25281,1472,17K9iAYrc0U
945662,24 Часа в ДОМИКЕ НА ДЕРЕВЕ ! *За Нами Следят*,12142558,0.9512900579914524,813606,20310,HnNprV6UbWs
364091,L'émission Pascal le Grand Frère truquée ?,186229,0.9810858143607706,16968,162,285em0Z6QaM
472768,Athletics: 'Can we have two gold medals?' - High jumpers agree to share gold medal | BBC Sport,298440,0.9637883008356546,5640,104,fb2gMh8_gF0
256485,Wendler Manager geschockt vom DSDS Ausstieg und Verschwörungs-Post | Pocher - gefährlich ehrlich,513084,-0.20088766775863892,3781,5682,4-d7kPbq454
55819,VENCEREMOS JUNTOS | ANA HICKMANN,912474,0.9867963783023583,85469,568,eL43-nOfNuE
116708,Rei dos Piratas | Luffy (One Piece) | Enygma 98,317851,0.9956424533272574,70070,153,22WKy_bbYg0
562167,Ne Mogadu Manager | 4k Song | New Folk Song | Parvathi Mahesh | Manukota Prasad | @P M creation tv,415200,0.8435158135399466,7257,616,jVSKPx5RIvw
934837,DAY6 You make Me M/V,1878156,0.9958559671579857,360253,748,HwcCBnfhsR4
176722,"CAP OU PAS CAP EXTRÊME ! (Michou, LeBouseuh, Pidi, Valouzz, Juju Fitcats, Théa, Fabi1)",1558401,0.9696951249208591,161775,2489,E5gog2UjwWE
365506,Bilal Hassani - Papa Maman (Official Music Video),604094,0.8888603035760226,14684,864,-du3p0ACBaE
161956,Terrorizing My Friends in Proximity Chat Among Us,2768031,0.9825144699632635,187531,1654,K10oanis_yk
1002390,Super Smash Bros. Ultimate - Mr. Sakurai Presents Sephiroth,1409003,0.9454764335674992,63834,1789,vsY0pdCW9N0
384803,"Couteau à 0,25cts VS Couteau à 15 000€ en dent de Mammouth !!!",848594,0.9792082697051568,50547,531,n49JsWuJATg
344563,Diabolofeat35 - 700K (Clip Officiel),283593,0.9519043070149935,23498,579,-PwZWtZO3FM
385339,Hornet La Frappe - La Peuf #5 (Freestyle),880738,0.9760322361191062,18880,229,-oRawUvvhtA
359149,7 MINUTES DE TERREUR POUR PERSEVERANCE - Le Journal de l'espace #66,63594,0.9854950244560634,5886,43,q7cBJcp3CCM
439674,SIDEMEN BALL LAUNCHER CHALLENGE,1475960,0.9903854263304377,118000,570,juA17vV5IPk
151465,Gabbie Hanna - Call Me Crazy (Official Music Video),290525,0.8540126646000583,34988,2755,QZ7hwBVGeWI
714660,"1월부터 투명 페트병 이렇게 버리면 과태료 30만원냅니다!! 꼭, 아셔야...",335808,0.9560146617794069,5870,132,y5OzaQCOrGw
592008,朝倉未来、恋人？小倉優香ラジオ降板質問に「ひざ蹴り入れていいっすか？」朝倉未来プロデュースサプリメント「MARTIN-UP」新製品発表会,804901,0.7170462387853692,3732,615,u1kkV7fg28A
448076,MrBEAST BURGER Full Menu Challenge **DESTROYED**,5038911,0.9730078917315789,289386,3959,ZrS9vWPSQEU
389798,Pokemon Snap - JAMAIS JOUÉ A UN JEU AUSSI MAUVAIS,366999,0.9589278220730172,37345,783,neREbWdN5yo
587873,最強の生物ムロフシがやってきた！！！,238126,0.9044991511035654,4487,225,CN_4tgdwYfI
267701,Musso - 100k (prod. Nikho) [Official Video],128014,0.9702659077393594,11596,175,wje6dIEtICw
391578,PURPLEMIND,291251,0.9739250141711879,36564,483,u3cTiLDOFdc
90243,MINHA ESTREIA CONTRA O VASCO!,505840,0.9812702483801296,58709,555,j28uJunCGaY
49206,Zé Vaqueiro - Eu Tenho Medo (Áudio Oficial),1396113,0.9826947306010524,53505,467,nMPTNGZ9uCc
621944,孫GONG vs ベル 真 ADRENALINE ABEMAノ乱 1回戦戦ベストバウト,577055,0.9168542301072422,7239,314,w6kvPs_JeZc
80475,Beny Free POSTURA É LIXO (Prod. Ajaxx),376638,0.9854262812727714,32696,240,7zaS4MnPtRw
466235,PavloBobo #shorts,8461547,0.6546988019626423,88188,18403,0hqBSwLHMec
620843,【宮迫さんとガチトーク】YouTube初コラボ!!! お笑いとサッカーの未来。,154604,0.863778226546723,5076,371,nIoWTo2Gv4I
845231,El Youtuber con la Mejor colección de SNEAKERS / Antrax!,1427223,0.964065257981247,96250,1761,_W4g7tS3iZY
591129,【ガチ】自宅にワニワニパニックが来ました！！,1584690,0.9488341357500236,30966,813,ocZ7DrPzDSQ
323852,Innerlich tot | 3 schäbige Horrorspiele,656438,0.9834026423287823,53895,451,Ea6NCE7FWio
178127,All-Electric Cadillac LYRIQ | ScissorHandsFree | Full Version,2357207,0.9438595219542251,53634,1549,0KAlqthD6Gc
1027671,Mullet Back at the Track Fueled by Methanol!!!,176597,0.9919647686007881,12891,52,DHj_bpBcECc
482573,I Found the Most REMOTE Pub in the World,145027,0.9862317305655581,9377,65,AiYamWhVnRI
899430,"Чеченский праздник - Природа, Музыка, Плов, Лезгинка! Сталик Ханкишиев, МинТуризма и ГосФилармония",37593,0.7982389937106918,3574,401,UBoTH62cyY0
861900,Esto piensan los Streamers de mí...,517055,0.9869114937416609,62544,412,q-qG07JfZTs
513098,Road trip in our new THAR 🔥,950450,0.9719615134879878,100221,1425,1ipRHQJyP38
823811,La Princesa Y El Sapo | Alex Zurdo x Redimi2 x Funky (Video Oficial) #UNO,997602,0.9781027463059822,64861,718,LPADrKbL8ZY
588614,ゆず「公私混同」Official Audio,321825,0.9838913818893108,8621,70,EczxghXYxQ8
287708,Erkennst DU den Song? (mit Tommi Schmitt),306986,0.9926625303479902,18467,68,KdE9S6vQ_k0
499168,Arabian Thai Food!! GIANT BIRYANI MOUNTAIN in Pattani! | ข้าวหมกปัตตานี,735781,0.9368502782211103,22451,732,O8bieTQXThc
861753,"Mau y Ricky, Maria Becerra - Mal Acostumbrao (Official Video)",1227842,0.9750934702972167,104597,1319,MIy5rney7MI
355729,ÊTRE SUSCEPTIBLE - WESLEY KAMS,45215,0.9871304347826086,5713,37,OAGikgT6tOs
826429,El Corrido del Cubrebocas | Los Tres Tristes Tigres,339917,0.9611300340613104,14682,291,cRUbYz-4S-s
442331,The Amazing Interrogation,1592815,0.9924187811806269,208671,794,-vQgwUtcnaE
652621,[NiziU Scout] #9,964220,0.9818328778722913,25745,236,5o5RtepkUeQ
300546,"Bang Chan, Changbin, Felix, Seungmin 오늘 밤 나는 불을 켜 | [Stray Kids : SKZ-PLAYER]",1733654,0.9969657572487428,506112,769,FL4kM5KheYk
690902,내 남자친구 함부로 건드리지 말랬지!!👀 [리얼:타임:러브 3] EP1,288302,0.9830836152730787,16412,140,yu-Y31oj_Sw
859997,Resumen y goles de Córdova y Renato Ibarra | América 2-0 Xolos de Tijuana J6,282228,0.9494648183891911,5555,144,vvxdN9GGMgc
389931,Pierre Gasly & Yuki Tsunoda's Language Exchange,499505,0.9953353857635974,32082,75,l6H4EBuQRHM
290589,🌪Kuchen wie ein HURRIKAN - Nimm 2 Äpfel und mach diesen einfachen Kuchen - Rezept # 63 ASMR VIDEO,661402,0.9551476676787193,14167,325,RGot_Zuvg9c
818661,50 COSAS SOBRE MI - NAOMI VENESES,398203,0.9740979861120025,76900,1009,pPM_pSpRSBs
283518,Masken-Skandal: Jetzt packen Mitarbeiter aus,109208,0.9699433357969943,3998,61,49ZnqXpS568
728575,[예능연구소 4K] 브레이브걸스 직캠 롤린(Rollin') (BraveGirls FanCam) @Show!MusicCore MBC210313방송,1097794,0.9867843184656916,24655,164,5MMh4P1gMc4
662616,miwa - ヒカリへ / THE FIRST TAKE,2494554,0.9856606193879421,86686,626,A0A7IZugRd4
53131,TROUXEMOS O CRUSH DA AILA PRA ELA !!! (SURPRESA),1050958,0.9868464592984778,144102,954,fY2ZJXMEjhA
402797,"Résumé : Stratosphérique, Giroud régale déjà avec Milan !",1106716,0.9737048871195851,18840,251,fHtEKF-EObk
2114,     '' M/V,80364,0.9759435918705931,2382,29,2_ZnXJgwL1I
936650,Купил ХАММЕР-ТАНК за миллион. Гоняю по городу!,1432271,0.9461302271709081,89052,2465,8AoXEee4Qyo
804411,PASAMOS LA NOCHE EN UN HOTEL EMBRUJADO/ NOS ESPANTARON!! - LILLIAN GRIEGO,278770,0.9781402757181303,18008,199,FApI6q03WQE
1024716,Kendall Jenner Gets Ready for the Met Gala | Vogue,5198554,0.9703626345925312,164145,2469,jlR-T42I18E
38712,50 FATOS SOBRE MIM! ATUALIZADO,279841,0.9677985948477752,33610,550,RO25-QE7OZE
2460,How Asians Pack School Lunch 2,934219,0.9902773328133053,71442,349,36ZFcLrRDHY
573355,Gift Of Light Event |New Event Free Fire |Free Fire New Event |Gift Of Light Event Free Fire,362409,0.9037550127597521,26110,1320,wNyJwru1QRc
740839,일주일 동안 토마토만 먹어봤습니다. 토마토 다이어트!,671097,0.9696607383051861,13179,203,8VwvADc4PS8
859694,Resumen y goles | Cruz Azul vs Rayados | Grita México BBVA AP2021 - J5 | TUDN,546487,0.8437843784378438,4190,355,-fwlYDQ6XZ0
902169,01.11.2020 Тамбов - Динамо - 1:2. Обзор матча,162527,0.9525657611039241,4528,110,o6RFT1LXl14
749976,수련회에 이게 왜 필요해?! 침묵 따윈 Get nah Joy😜 | 돌들의 침묵 | 브레이브걸스 (Brave Girls) '치맛바람 (Chi Mat Ba Ram)',294571,0.9838607308006165,10940,89,bZHwqjM3l64
481396,GOLDBRIDGE! LEICESTER 4-2 MANCHESTER UNITED Match Reaction,513968,0.9080878037328325,16255,783,6Sp1liCJoEc
53914,IBERÊ THENÓRIO - Flow Podcast #241,973795,0.9848872522059351,83006,632,PD3ZZyeqBdQ
396848,Anas - Ninetta (Clip Officiel) ft. GLK,1438180,0.9565556868005366,48864,1085,UBiGrpOmJ1A
1016033,get real 3,1970540,0.9758952504001388,51232,625,xHK2svVB3zM
549522,143 Love U Bujji By Ajith Unique | Tamil Short Flim | Skytomax | Thanga Nari,393776,0.9640979928073034,31949,584,9gOFq0ZMkdg
104299,QUANDO ALGUÉM PEDE O MEU LANCHE NA ESCOLA! 🤣 #shorts da Mileninha,4109945,0.8834312930981518,321885,19922,OPk7TFQmajI
612877,彼女とのクリスマスに手料理を振る舞いました。【一人暮らしの日常#154】,197177,0.886006128702758,4616,279,amBr3i82M6A
368381,[BE ORIGINAL] SUNMI(선미) '꼬리(TAIL)' (4K),1672418,0.9777269331341053,127065,1431,VsrAitj4fZA
119414,24 HORAS COMENDO QUEIJO,1560287,0.967915831141436,151132,2464,lnaIyKXsHKI
729718,이발,1520764,0.9642313546423136,25810,470,SvsdftzxyoA
750736,"드라이버 250m 날리는 이정진, 다크호스의 등장? 치열한 탐색전에 들어간 12인의 연예인 참가자들! | #스타골프빅리그",523279,0.967718965107999,8290,136,QxqjDX6eTNc
561659,New Punjabi Song 2021 | Zehar E Ishq - Varinder Brar | MXRCI | Latest Punjabi Song 2021,1634287,0.9767979091139027,58617,688,lYoST3AYxnM
157678,Abdulmanap Nurmagomedov’s words on Khabib’s retirement,456938,0.9747905177970351,13787,176,17bh1pskCVg
298973,Italien vs. Türkei - Stadionvlog 🇮🇹🇹🇷 | EM-Eröffnungsspiel in Rom - Gänsehaut... | ViscaBarca,193339,0.9679365434029717,17615,287,Jvb7obD35Ck
641742,【神回】GACKTさんに隣人を撃退してもらいました,868700,0.9346321864736457,30336,1025,cBuTda32ClQ
900318,Free Fight: Khabib Nurmagomedov vs Dustin Poirier | Call of Duty® Free Fight Series,2648973,0.8819993559698022,52600,3298,F9HqXzhGX5U
482369,WE'VE MOVED TO LONDON!!! | FLAT TOUR | Sophia and Cinzia,107055,0.9674080598987007,4467,74,YUl3r0hdSHQ
358195,Nouvel an 2021,621885,0.9676615596670731,37116,610,t1HSXuCxBrk
213164,Suni Lee's family reacts to her gold medal victory in Tokyo,110619,0.97778899545684,1959,22,NVXxpcmzHvA
351392,Retour sur nos adolescences compliquées...,489702,0.9773287584191129,38899,446,MXdX9AgvD94
121267,FASES DO CASAL ANDANDO,814637,0.949119373776908,46314,1209,D5-x9n6nH9Q
15866,Harald Lesch zu auerirdischem Leben. Sind wir allein im Universum? | Lesch & Ganer,96027,0.9358166189111747,3378,112,PuTwJSFAf1A
89509,Udinese 1-2 Juventus | Ronaldo Scores Double in Comeback Win! | Serie A TIM,3826561,0.9654729759638794,111005,1950,ujQTUXdVV-I
103750,Qual a melhor IDADE pra COLOCAR APARELHO? #Shorts,378199,0.9666958808063103,21318,361,Su-SlYfk7Es
219659,The New PS5 is Worse 😬,1707758,0.8515441622491231,70205,5629,taKKVBVoKhg
864729,Daniil Medvedev vs Novak Djokovic Highlights | 2021 US Open FInal,2441729,0.9464848990246909,26843,738,MEFpXBwnyQA
655187,THE RAMPAGE from EXILE TRIBE - THE RAMPAGE LIVE TOUR 2017-2018 GO ON THE RAMPAGE,198403,0.9929691725256896,11055,39,cvZXuNdVxLU
494687,Mr. Faisu | Josh Anthem | #JoshMeinAaja,554481,0.6876475686661288,112934,20902,Yg43ojOw5XM
178842,Cache cache géant dans le nouveau Chalet des Croûtons avec les abonnés ! (Ils étaient pas prêt),776024,0.9762011749629703,59372,715,L4QF4Bn5q_E
888405,Попытка прикончить Навального ПОДНЯЛА ВСЮ РОССИЮ,443902,0.9577195918078764,41534,897,v9HBIIktor0
76187,23/02/21 - 7º ano do EFII - Matemática - Fração: Parte II,52240,0.8345346286430586,2927,264,vKjj77YG4do
234617,when chef mike is on overtime [#shorts] 👏👏,1211762,0.9567420234086901,61021,1349,ghHlYs4lXQA
754969,SUB) (질투주의) 남의 남친이 내 여친 옷 골라주는데 왜 예쁘지..? #브랜디 #하루배송 (석준이가해/나르앤나르시/한스/령령) [러비더비 시즌2 EP.08],1302611,0.9716215676086174,24664,355,bxAucZ5-qfs
811150,Adiós...,1591278,0.9563802984578753,282650,6302,aek2cQbJiZo
258954,Oma Umstyling mit @PietSmiet  (100% freiwillig und ohne Zwang),162906,0.986500794070937,15010,102,Bld9-6V8VXw
419289,LA PIRE EMPLOYÉE DU MOIS ? (c'est moi...),184027,0.9680090327436959,10458,170,euIBJL8nKfM
802035,Danna Paola - Viaje A La Luz (De Más Allá De La Luna Soundtrack),891029,0.9715521097360966,99174,1431,ddzY0-gfJLE
465296,Warhammer Age of Sigmar The New Edition – Cinematic Trailer,447645,0.8684483653347171,7201,507,RWBFwKDHcRo
978772,ХОШАН в 100 раз вкуснее просто беляшей.Такие получатся сочными 100% у каждого,179599,0.9335945555784698,9376,322,D1xQPuY-igM
376692,Je RÉAGIS aux gens qui m'ont tué sur Fortnite... (y'a du streamhack),137789,0.9760584677419355,7841,95,4QrlbhC6wUU
966700,Доктор Дью или Мастерская Pit Stop? Евгений Матвеев в интервью Константину AcademeG Заруцкому.,395350,0.9443069306930693,21994,630,elk5uKzv0ks
483620,AFRICAN HOME: UNWANTED VISITOR,678500,0.9763981803585764,36929,441,qRSdUppBYn0
768404,삼단분리(?) 하는 아이들과 끝없는 추격전! 육아 전문가가 되어 돌아온 최민환 | 살림하는 남자들 | KBS 210925 방송,489112,0.9762557077625571,6492,78,PaHl5gkTsNs
364805,1 semaine pour parler avec le plus de stars (je suis refait !),537047,0.984558438645031,53079,413,V4t2168DTUo
811437,Esto es lo que está sucediendo... Se terminó  💔 - Vlogmas día 12 🎄,220684,0.9643382117977887,15368,279,nrcMO0kC73c
367151,Hugo TSR - Les mains devant les yeux,67171,0.9934225980737609,4243,14,bakqjz8XUuM
44240,LBFF - Rodada 8 - Grupos A e C | Free Fire,2307061,0.9827463977456002,223745,1947,U-bZuZb7SdU
527047,Eruma Saani | 2K Kanmani,1185362,0.9673122301845347,90458,1503,mGVbCQTsKsA
694042,"'드디어 터졌다' 이승우, 데뷔골+멀티골 폭발 #SPORTSTIME",394657,0.9574235807860262,3586,78,F6U-LBQdLR8
127278,Tierry - ATÉ CONHECER VOCÊ (DVD / O Pai das Crianças),675902,0.9732908817546653,22312,302,N--qlocXFKE
1000953,Juice WRLD & benny blanco - Real Shit (Official Visualizer),2990334,0.983433509763464,265312,2216,SRvKCJQTSIA
974698,Дизель Шоу 2021 Новый Выпуск 101🔥 от 05 ноября 2021 | Дизель cтудио,278885,0.8887274840209181,6501,383,bghoWh8DJqM
939085,Благодатный огонь † РАЗОБЛАЧЕНИЕ чуда Шрёдингера [ЧУДОВЕРИЕ],122435,0.945069000336587,14447,408,lWIiqrhHXKU
929435,Osiyo (milliy serial) 7-qism | Осиё (миллий сериал) 7-қисм,37309,0.8917589175891759,769,44,loe0Nmh0YDs
